link,views,likes
https://ted.com/talks/tiffany_kagure_mugo_and_siphumeze_khundayi_how_to_have_a_healthier_positive_relationship_to_sex,1400000,43000
https://ted.com/talks/nilay_kulkarni_a_life_saving_invention_that_prevents_human_stampedes,1000000,32000
https://ted.com/talks/jason_shen_looking_for_a_job_highlight_your_ability_not_your_experience,4600000,139000
https://ted.com/talks/margaret_mitchell_how_we_can_build_ai_to_help_humans_not_hurt_us,1200000,36000
https://ted.com/talks/tanya_menon_the_secret_to_great_opportunities_the_person_you_haven_t_met_yet,2200000,68000
https://ted.com/talks/amit_kalra_3_creative_ways_to_fix_fashion_s_waste_problem,1200000,37000
https://ted.com/talks/rowan_fitzpatrick_and_heart_of_mind_facing_the_future_together,2200,68
https://ted.com/talks/shade_zahrai_and_aric_yegudkin_the_rhythmic_beauty_of_collaboration,37000,1100
https://ted.com/talks/will_jenkins_the_most_precious_commodity_of_all,13000,413
https://ted.com/talks/tomer_garzberg_what_happens_when_we_take_humans_out_of_work,8700,261
https://ted.com/talks/rach_ranton_where_are_we_trying_to_end_up,13000,398
https://ted.com/talks/olivia_tyler_the_complex_path_to_sustainability,45000,1300
https://ted.com/talks/michael_mieni_using_aboriginal_traditions_to_teach_tech,10000,320
https://ted.com/talks/linda_zhang_why_schools_should_teach_entrepreneurship,42000,1200
https://ted.com/talks/hayley_yeates_it_s_past_time_to_appreciate_cultural_diversity,116000,3400
https://ted.com/talks/alastair_o_neill_when_genetic_choice_becomes_personal,12000,383
https://ted.com/talks/wale_oyejide_fashion_that_celebrates_african_strength_and_spirit,929000,27000
https://ted.com/talks/dixon_chibanda_why_i_train_grandmothers_to_treat_depression,3000000,92000
https://ted.com/talks/nina_dolvik_brochmann_and_ellen_stokken_dahl_the_virginity_fraud,1700000,51000
https://ted.com/talks/marco_alvera_the_surprising_ingredient_that_makes_businesses_work_better,3100000,95000
https://ted.com/talks/the_holladay_brothers_to_the_beat_of_light,3800,114
https://ted.com/talks/tanmay_bakshi_technology_that_tackles_the_teen_suicide_epidemic,89000,2600
https://ted.com/talks/robin_hauser_can_we_protect_ai_from_our_biases,27000,824
https://ted.com/talks/rana_novack_how_we_ll_predict_the_next_refugee_crisis,12000,388
https://ted.com/talks/phil_tetlow_8_steps_to_understanding_information_and_maybe_the_universe,10000,323
https://ted.com/talks/natalie_gunn_the_mind_body_problem_of_scientific_discovery,7300,220
https://ted.com/talks/in_q_a_poet_s_plea_to_save_our_planet,27000,818
https://ted.com/talks/the_ferocious_few_san_francisco,2600,79
https://ted.com/talks/eleftheria_pissadaki_a_mathematical_model_for_predicting_parkinson_s,6600,199
https://ted.com/talks/bruno_michel_how_our_brains_will_keep_up_with_ai,7700,233
https://ted.com/talks/adam_cutler_can_we_be_friends_with_our_ai,9700,292
https://ted.com/talks/vinith_misra_machines_need_an_algorithm_for_humor_this_is_what_it_looks_like,9300,280
https://ted.com/talks/shoel_perelman_how_a_company_can_nurture_its_internal_rebels,10000,317
https://ted.com/talks/robert_prill_the_microbes_in_our_food_can_save_lives,6800,206
https://ted.com/talks/nir_eyal_what_makes_technology_so_habit_forming,95000,2800
https://ted.com/talks/maria_dubovitskaya_take_back_control_of_your_personal_data,16000,497
https://ted.com/talks/lloyd_treinish_this_weather_forecasting_model_is_actually_accurate,35000,1000
https://ted.com/talks/lisa_marie_johnston_home_to_oakland_and_walk_away,3400,102
https://ted.com/talks/kala_fleming_easing_water_scarcity_by_understanding_when_and_where_it_flows,12000,363
https://ted.com/talks/jerry_chow_the_future_of_supercomputers_a_quantum_chip_colder_than_outer_space,37000,1100
https://ted.com/talks/jeannette_garcia_a_super_strong_plastic_that_reverts_to_dust,20000,607
https://ted.com/talks/jared_kleinert_why_millennials_today_hold_more_power_than_ever_before,24000,738
https://ted.com/talks/florian_pinel_how_ibm_s_watson_is_redefining_the_future_of_cooking,13000,409
https://ted.com/talks/charlene_li_efficient_leadership_in_the_digital_era,137000,4100
https://ted.com/talks/eric_mibuari_can_credit_scores_be_determined_by_cellphone_data,11000,353
https://ted.com/talks/aaron_horowitz_can_a_teddybear_change_how_children_relate_to_their_own_disease,7600,228
https://ted.com/talks/tan_le_how_does_the_brain_work_in_everyday_situations,71000,2100
https://ted.com/talks/monika_blaumueller_how_we_could_use_big_data_to_forecast_the_next_global_outbreak,7400,223
https://ted.com/talks/bhu_srinivasan_capitalism_isn_t_an_ideology_it_s_an_operating_system,1100000,33000
https://ted.com/talks/mike_sempert_good_morning_young_artist_and_ms_metronome,2400,72
https://ted.com/talks/marie_wallace_the_ethics_of_collecting_data,67000,2000
https://ted.com/talks/lisa_seacat_deluca_a_vision_of_the_future_from_ibm_s_most_prolific_inventor,25000,756
https://ted.com/talks/kareem_yusuf_the_importance_of_emotional_tone_in_the_digital_age,18000,565
https://ted.com/talks/inhi_cho_suh_how_to_achieve_more_quality_hospital_care_with_less_noise,13000,398
https://ted.com/talks/gianluca_ambrosetti_a_local_sustainable_solution_to_the_energy_crisis,14000,449
https://ted.com/talks/erick_brethenoux_the_big_data_behind_complex_human_emotions,10000,316
https://ted.com/talks/bryan_kramer_why_social_media_is_reimagining_our_future,89000,2600
https://ted.com/talks/wobbly_world_diversity_in_harmony,5400,163
https://ted.com/talks/villy_wang_a_business_against_racism,19000,596
https://ted.com/talks/tim_exile_an_instrument_anyone_can_play,22000,673
https://ted.com/talks/laxmi_parida_what_if_the_best_fertilizer_was_an_algorithm,12000,375
https://ted.com/talks/juliane_gallina_a_library_of_minds,6300,190
https://ted.com/talks/james_kozloski_why_the_brain_is_simpler_than_we_think,8200,246
https://ted.com/talks/ise_lyfe_we_are_not_mud,5800,174
https://ted.com/talks/bob_nease_how_to_trick_yourself_into_good_behavior,32000,964
https://ted.com/talks/andrew_arruda_the_world_s_first_ai_legal_assistant,65000,1900
https://ted.com/talks/valarie_kaur_3_lessons_of_revolutionary_love_in_a_time_of_rage,3200000,97000
https://ted.com/talks/tito_deler_my_fine_reward,231000,6900
https://ted.com/talks/zachariah_mampilly_how_protest_is_redefining_democracy_around_the_world,943000,28000
https://ted.com/talks/mohamad_jebara_this_company_pays_kids_to_do_their_math_homework,1100000,35000
https://ted.com/talks/john_brenkus_why_girls_and_boys_should_play_sports_together,55000,1600
https://ted.com/talks/john_cary_how_architecture_can_create_dignity_for_all,1100000,33000
https://ted.com/talks/su_kahumbu_how_we_can_help_hungry_kids_one_text_at_a_time,1000000,30000
https://ted.com/talks/karen_lloyd_this_deep_sea_mystery_is_changing_our_understanding_of_life,2500000,77000
https://ted.com/talks/guy_winch_how_to_fix_a_broken_heart,13000000,405000
https://ted.com/talks/stuart_duncan_how_i_use_minecraft_to_help_kids_with_autism,1200000,36000
https://ted.com/talks/peter_ouko_from_death_row_to_law_graduate,1000000,31000
https://ted.com/talks/danielle_wood_6_space_technologies_we_can_use_to_improve_life_on_earth,1400000,42000
https://ted.com/talks/mwende_freequency_katwiwa_black_life_at_the_intersection_of_birth_and_death,975000,29000
https://ted.com/talks/david_hooker_the_importance_of_visual_literacy,22000,672
https://ted.com/talks/anjali_kumar_my_failed_mission_to_find_god_and_what_i_found_instead,3500000,107000
https://ted.com/talks/tim_exile_finding_music_in_mundanity,4500,137
https://ted.com/talks/lena_dumont_using_happiness_to_evaluate_a_company_s_success,15000,467
https://ted.com/talks/emilie_weight_3_things_i_learned_from_my_intellectually_disabled_son,26000,807
https://ted.com/talks/dan_walker_can_we_print_smart_objects,3100,95
https://ted.com/talks/christian_wickert_how_fiction_can_help_us_better_understand_our_reality,19000,594
https://ted.com/talks/christian_schroter_how_we_re_tracking_medical_donations_across_the_world,3100,93
https://ted.com/talks/carl_vause_meet_the_robot_designed_like_an_octopus_tentacle,4300,130
https://ted.com/talks/bijan_zakeri_from_flesh_eating_bacteria_to_molecular_superglue,7400,222
https://ted.com/talks/mike_gil_could_fish_social_networks_help_us_save_coral_reefs,1000000,31000
https://ted.com/talks/susan_david_the_gift_and_power_of_emotional_courage,9600000,288000
https://ted.com/talks/fredros_okumu_why_i_study_the_most_dangerous_animal_on_earth_mosquitoes,1200000,37000
https://ted.com/talks/amar_inamdar_the_thrilling_potential_for_off_grid_solar_energy,1600000,49000
https://ted.com/talks/leila_takayama_what_s_it_like_to_be_a_robot,1200000,36000
https://ted.com/talks/david_katz_the_surprising_solution_to_ocean_plastic,2100000,63000
https://ted.com/talks/george_steinmetz_photos_of_africa_taken_from_a_flying_lawn_chair,502000,15000
https://ted.com/talks/edsel_salvana_the_dangerous_evolution_of_hiv,1300000,41000
https://ted.com/talks/marcus_adrian_what_i_learned_designing_a_school_for_the_deaf,8200,248
https://ted.com/talks/wendy_woods_the_business_benefits_of_doing_good,1500000,46000
https://ted.com/talks/naoko_ishii_an_economic_case_for_protecting_the_planet,1300000,40000
https://ted.com/talks/azim_khamisa_and_ples_felix_what_comes_after_tragedy_forgiveness,1100000,34000
https://ted.com/talks/cleo_wade_want_to_change_the_world_start_by_being_brave_enough_to_care,3500000,107000
https://ted.com/talks/anna_rosling_ronnlund_see_how_the_rest_of_the_world_lives_organized_by_income,2100000,63000
https://ted.com/talks/bob_inglis_american_bipartisan_politics_can_be_saved_here_s_how,2300000,71000
https://ted.com/talks/scott_williams_the_hidden_role_informal_caregivers_play_in_health_care,1100000,35000
https://ted.com/talks/michelle_knox_talk_about_your_death_while_you_re_still_healthy,1400000,42000
https://ted.com/talks/matt_goldman_the_search_for_aha_moments,1300000,39000
https://ted.com/talks/vivek_maru_how_to_put_the_power_of_law_in_people_s_hands,1300000,39000
https://ted.com/talks/jacob_collier_a_one_man_musical_phenomenon,1300000,40000
https://ted.com/talks/marily_oppezzo_want_to_be_more_creative_go_for_a_walk,4000000,122000
https://ted.com/talks/alexis_charpentier_how_record_collectors_find_lost_music_and_preserve_our_cultural_heritage,1000000,30000
https://ted.com/talks/kendall_spencer_what_we_can_learn_from_college_athletes_apr_2018,26000,784
https://ted.com/talks/kevin_njabo_how_we_can_stop_africa_s_scientific_brain_drain,998000,29000
https://ted.com/talks/soyapi_mumba_medical_tech_designed_to_meet_africa_s_needs,1000000,32000
https://ted.com/talks/mindy_scheier_how_adaptive_clothing_empowers_people_with_disabilities,1000000,31000
https://ted.com/talks/tomas_elemans_the_inspiring_truth_in_fiction,54000,1600
https://ted.com/talks/steve_brown_how_data_is_driving_the_future_of_fashion,19000,596
https://ted.com/talks/touria_el_glaoui_inside_africa_s_thriving_art_scene,949000,28000
https://ted.com/talks/daniela_zamudio_a_millennial_s_unexpected_secret_to_success,21000,659
https://ted.com/talks/nicole_wilson_lessons_from_a_lifetime_of_bad_advice,13000,401
https://ted.com/talks/dwight_stitt_one_dad_s_mission_to_rebuild_bonds_between_kids_and_their_fathers,16000,488
https://ted.com/talks/gabriela_roa_how_a_child_s_mess_could_help_you_rediscover_your_creativity,8000,241
https://ted.com/talks/irene_mora_for_women_in_pursuit_of_motherhood_and_a_career,83000,2500
https://ted.com/talks/andrew_millar_why_your_business_needs_dissenters,16000,493
https://ted.com/talks/jonathan_koch_a_data_translation_toolkit_that_anyone_can_use,7600,230
https://ted.com/talks/mahir_can_isik_how_companies_predict_fashion_trends_and_kill_individuality,37000,1100
https://ted.com/talks/stewart_brand_and_chris_anderson_mammoths_resurrected_geoengineering_and_other_thoughts_from_a_futurist,1100000,35000
https://ted.com/talks/sue_jaye_johnson_what_we_don_t_teach_kids_about_sex,3600000,110000
https://ted.com/talks/arik_hartmann_our_treatment_of_hiv_has_advanced_why_hasn_t_the_stigma_changed,1100000,35000
https://ted.com/talks/james_orsulak_why_we_need_to_move_manufacturing_off_planet,27000,827
https://ted.com/talks/lana_mazahreh_3_thoughtful_ways_to_conserve_water,1200000,38000
https://ted.com/talks/lisa_feldman_barrett_you_aren_t_at_the_mercy_of_your_emotions_your_brain_creates_them,6400000,193000
https://ted.com/talks/christopher_ategeka_how_adoption_worked_for_me,1000000,32000
https://ted.com/talks/brian_christian_how_to_manage_your_time_more_effectively_according_to_machines,5100000,155000
https://ted.com/talks/heather_lanier_good_and_bad_are_incomplete_stories_we_tell_ourselves,2800000,84000
https://ted.com/talks/christian_benimana_the_next_generation_of_african_architects_and_designers,1000000,31000
https://ted.com/talks/iseult_gillespie_why_should_you_read_charles_dickens,1400000,44000
https://ted.com/talks/deb_willis_and_hank_willis_thomas_a_mother_and_son_united_by_love_and_art,1000000,30000
https://ted.com/talks/yvette_alberdingk_thijm_the_power_of_citizen_video_to_create_undeniable_truths,1100000,35000
https://ted.com/talks/tasha_eurich_increase_your_self_awareness_with_one_simple_fix,3700000,113000
https://ted.com/talks/paula_stone_williams_i_ve_lived_as_a_man_and_as_a_woman_here_s_what_i_ve_learned,4500000,136000
https://ted.com/talks/phillip_picardi_to_find_success_embrace_what_makes_you_different,29000,873
https://ted.com/talks/natalie_fee_plastic_pollution_our_toilets_and_us,152000,4500
https://ted.com/talks/joel_jackson_a_vehicle_built_in_africa_for_africa,1100000,33000
https://ted.com/talks/tiffany_watt_smith_the_history_of_human_emotions,4300000,131000
https://ted.com/talks/javed_akhtar_the_gift_of_words,663000,19000
https://ted.com/talks/alex_apella_huellas_de_la_discriminacion,56000,1600
https://ted.com/talks/atul_gawande_want_to_get_great_at_something_get_a_coach,3700000,112000
https://ted.com/talks/angela_wang_how_china_is_changing_the_future_of_shopping,1900000,57000
https://ted.com/talks/david_brenner_a_new_weapon_in_the_fight_against_superbugs,1300000,40000
https://ted.com/talks/kamau_gachigi_success_stories_from_kenya_s_first_makerspace,1100000,35000
https://ted.com/talks/miho_janvier_lessons_from_a_solar_storm_chaser,1200000,38000
https://ted.com/talks/joan_blades_and_john_gable_free_yourself_from_your_filter_bubbles,1300000,41000
https://ted.com/talks/alejandro_nespral_hablemos_de_la_muerte_con_los_ninos,12000,386
https://ted.com/talks/xavier_de_kestelier_adventures_of_an_interplanetary_architect,1200000,38000
https://ted.com/talks/gautam_bhan_a_bold_plan_to_house_100_million_people,579000,17000
https://ted.com/talks/tal_zaks_the_disease_eradicating_potential_of_gene_editing,128000,3800
https://ted.com/talks/joseph_mcgill_my_quest_to_sleep_in_every_former_slave_dwelling_in_the_us,7600,229
https://ted.com/talks/nadine_hachach_haram_how_augmented_reality_could_change_the_future_of_surgery,1300000,39000
https://ted.com/talks/devita_davison_how_urban_agriculture_is_transforming_detroit,1200000,38000
https://ted.com/talks/dao_nguyen_what_makes_something_go_viral,1500000,46000
https://ted.com/talks/alastair_gray_how_fake_handbags_fund_terrorism_and_organized_crime,1500000,45000
https://ted.com/talks/martina_flor_the_secret_language_of_letter_design,535000,16000
https://ted.com/talks/dan_gartenberg_the_brain_benefits_of_deep_sleep_and_how_to_get_more_of_it,4300000,131000
https://ted.com/talks/wolf_a_marriage_of_opposites_krump_meets_mozart,8100,244
https://ted.com/talks/philipp_gerbert_the_basics_of_ai_for_business,32000,976
https://ted.com/talks/kevin_bethune_the_4_superpowers_of_design,24000,735
https://ted.com/talks/erica_joy_baker_how_do_we_bridge_the_anxiety_gap_at_work,41000,1200
https://ted.com/talks/michael_ringel_external_innovation_basics_from_an_r_d_expert,35000,1000
https://ted.com/talks/justin_baldoni_why_i_m_done_trying_to_be_man_enough,8000000,241000
https://ted.com/talks/luvvie_ajayi_jones_get_comfortable_with_being_uncomfortable,8000000,241000
https://ted.com/talks/g_t_bynum_a_republican_mayor_s_plan_to_replace_partisanship_with_policy,969000,29000
https://ted.com/talks/sebastian_thrun_and_chris_anderson_what_ai_is_and_isn_t,1600000,49000
https://ted.com/talks/natsai_audrey_chieza_fashion_has_a_pollution_problem_can_biology_fix_it,1300000,40000
https://ted.com/talks/matilda_ho_the_future_of_good_food_in_china,1500000,45000
https://ted.com/talks/lyra_mckee_how_uncomfortable_conversations_can_save_lives,176000,5200
https://ted.com/talks/masha_gershman_how_math_can_prepare_new_generations_for_the_future,49000,1400
https://ted.com/talks/keller_rinaudo_how_we_re_using_drones_to_deliver_blood_and_save_lives,1200000,38000
https://ted.com/talks/elizabeth_blackburn_the_science_of_cells_that_never_get_old,2200000,66000
https://ted.com/talks/macinley_butson_how_ancient_technology_inspired_my_award_winning_inventions,40000,1200
https://ted.com/talks/leah_chase_and_pat_mitchell_an_interview_with_the_queen_of_creole_cuisine,1600000,49000
https://ted.com/talks/mariano_sigman_and_dan_ariely_how_can_groups_make_good_decisions,1600000,48000
https://ted.com/talks/crystal_martin_small_ways_women_can_support_each_other_at_work_apr_2017,35000,1000
https://ted.com/talks/sarah_corbett_activism_needs_introverts,1200000,38000
https://ted.com/talks/scott_galloway_how_amazon_apple_facebook_and_google_manipulate_our_emotions,3100000,94000
https://ted.com/talks/niti_bhan_the_hidden_opportunities_of_the_informal_economy,1200000,37000
https://ted.com/talks/per_espen_stoknes_how_to_transform_apocalypse_fatigue_into_action_on_global_warming,3200000,97000
https://ted.com/talks/kayla_briet_why_do_i_make_art_to_build_time_capsules_for_my_heritage,1000000,30000
https://ted.com/talks/hui_wen_sato_how_grief_helped_me_become_a_better_caregiver,78000,2300
https://ted.com/talks/ryan_pfluger_the_therapeutic_value_of_photography,55000,1600
https://ted.com/talks/christen_reighter_i_don_t_want_children_stop_telling_me_i_ll_change_my_mind,3800000,115000
https://ted.com/talks/beth_malone_how_my_dad_s_dementia_changed_my_idea_of_death_and_life,1200000,38000
https://ted.com/talks/david_titley_how_the_military_fights_climate_change,1000000,30000
https://ted.com/talks/lloyd_pendleton_the_housing_first_approach_to_homelessness,1100000,33000
https://ted.com/talks/jackson_bird_how_to_talk_and_listen_to_transgender_people,1800000,54000
https://ted.com/talks/teresa_njoroge_what_i_learned_serving_time_for_a_crime_i_didn_t_commit,1400000,43000
https://ted.com/talks/lana_yarosh_how_technology_can_reconnect_parents_and_kids,8000,242
https://ted.com/talks/victoria_pratt_how_judges_can_show_respect,1200000,37000
https://ted.com/talks/robert_muggah_the_biggest_risks_facing_cities_and_some_solutions,1300000,39000
https://ted.com/talks/jon_bowers_we_should_aim_for_perfection_and_stop_fearing_failure,1800000,54000
https://ted.com/talks/david_dunning_why_incompetent_people_think_they_re_amazing,9400000,283000
https://ted.com/talks/amara_berry_the_case_for_reforming_stem_education,17000,532
https://ted.com/talks/jessica_mccabe_this_is_what_it_s_really_like_to_live_with_adhd_jan_2017,4300000,129000
https://ted.com/talks/paul_hessburg_why_wildfires_have_gotten_worse_and_what_we_can_do_about_it,1400000,42000
https://ted.com/talks/ines_hercovich_why_women_stay_silent_after_sexual_assault,653000,19000
https://ted.com/talks/washington_wachira_for_the_love_of_birds,1100000,33000
https://ted.com/talks/gretchen_carlson_how_we_can_end_sexual_harassment_at_work,1700000,51000
https://ted.com/talks/amel_karboul_the_global_learning_crisis_and_what_to_do_about_it,1700000,51000
https://ted.com/talks/giulia_enders_the_surprisingly_charming_science_of_your_gut,4800000,146000
https://ted.com/talks/nnedi_okorafor_sci_fi_stories_that_imagine_a_future_africa,1100000,33000
https://ted.com/talks/lauren_sallan_how_to_win_at_evolution_and_survive_a_mass_extinction,1200000,37000
https://ted.com/talks/tim_kruger_can_we_stop_climate_change_by_removing_co2_from_the_air,1600000,49000
https://ted.com/talks/shonda_rhimes_and_cyndi_stivers_the_future_of_storytelling,1300000,40000
https://ted.com/talks/zeynep_tufekci_we_re_building_a_dystopia_just_to_make_people_click_on_ads,3200000,98000
https://ted.com/talks/carlos_bautista_the_awful_logic_of_land_mines_and_an_app_that_helps_people_avoid_them,1000000,30000
https://ted.com/talks/martin_ford_how_we_ll_earn_money_in_a_future_without_jobs,3300000,101000
https://ted.com/talks/rocio_lorenzo_how_diversity_makes_teams_more_innovative,1900000,59000
https://ted.com/talks/anjan_sundaram_why_i_risked_my_life_to_expose_a_government_massacre,1000000,32000
https://ted.com/talks/naomi_mcdougall_jones_what_it_s_like_to_be_a_woman_in_hollywood,1100000,35000
https://ted.com/talks/mike_kinney_a_pro_wrestler_s_guide_to_confidence,1400000,44000
https://ted.com/talks/gus_casely_hayford_the_powerful_stories_that_shaped_africa,1200000,38000
https://ted.com/talks/huang_yi_kuka_a_human_robot_dance_duet,508000,15000
https://ted.com/talks/chris_sheldrick_a_precise_three_word_address_for_every_place_on_earth,1500000,47000
https://ted.com/talks/uldus_bakhtiozina_portraits_that_transform_people_into_whatever_they_want_to_be,1000000,30000
https://ted.com/talks/margrethe_vestager_the_new_age_of_corporate_monopolies,1600000,49000
https://ted.com/talks/elizabeth_wayne_we_can_hack_our_immune_cells_to_fight_cancer,1500000,45000
https://ted.com/talks/kristin_poinar_what_s_hidden_under_the_greenland_ice_sheet,4900000,147000
https://ted.com/talks/paul_tasner_how_i_became_an_entrepreneur_at_66,2400000,72000
https://ted.com/talks/elif_shafak_the_revolutionary_power_of_diverse_thought,6000000,181000
https://ted.com/talks/sara_dewitt_3_fears_about_screen_time_for_kids_and_why_they_re_not_true,1800000,54000
https://ted.com/talks/david_lee_why_jobs_of_the_future_won_t_feel_like_work,2000000,60000
https://ted.com/talks/eric_dyer_the_forgotten_art_of_the_zoetrope,1100000,34000
https://ted.com/talks/greg_gage_electrical_experiments_with_plants_that_count_and_communicate,4200000,128000
https://ted.com/talks/chika_ezeanya_esiobu_how_africa_can_use_its_traditional_knowledge_to_make_progress,1200000,38000
https://ted.com/talks/christiane_amanpour_how_to_seek_truth_in_the_era_of_fake_news,1600000,50000
https://ted.com/talks/sara_menker_a_global_food_crisis_may_be_less_than_a_decade_away,1700000,53000
https://ted.com/talks/nikki_webber_allen_don_t_suffer_from_your_depression_in_silence,2600000,78000
https://ted.com/talks/levon_biss_mind_blowing_magnified_portraits_of_insects,1200000,38000
https://ted.com/talks/prumsodun_ok_the_magic_of_khmer_classical_dance,1700000,51000
https://ted.com/talks/gabriela_gonzalez_how_ligo_discovered_gravitational_waves_and_what_might_be_next,556000,16000
https://ted.com/talks/helen_pearson_lessons_from_the_longest_study_on_human_development,2700000,81000
https://ted.com/talks/euna_lee_what_i_learned_as_a_prisoner_in_north_korea,4500000,135000
https://ted.com/talks/anna_heringer_the_warmth_and_wisdom_of_mud_buildings,1100000,35000
https://ted.com/talks/julio_gil_future_tech_will_give_you_the_benefits_of_city_life_anywhere,1400000,42000
https://ted.com/talks/nabila_alibhai_why_people_of_different_faiths_are_painting_their_houses_of_worship_yellow,1100000,35000
https://ted.com/talks/mei_lin_neo_the_fascinating_secret_lives_of_giant_clams,1300000,39000
https://ted.com/talks/anindya_kundu_the_boost_students_need_to_overcome_obstacles,2500000,77000
https://ted.com/talks/karoliina_korppoo_how_a_video_game_might_help_us_build_better_cities,1500000,45000
https://ted.com/talks/theo_e_j_wilson_a_black_man_goes_undercover_in_the_alt_right,4600000,138000
https://ted.com/talks/radhika_nagpal_what_intelligent_machines_can_learn_from_a_school_of_fish,1300000,39000
https://ted.com/talks/armando_azua_bustos_the_most_martian_place_on_earth,1200000,36000
https://ted.com/talks/duarte_geraldino_what_we_re_missing_in_the_debate_about_immigration,1200000,36000
https://ted.com/talks/oluf_mi_taiwo_why_africa_must_become_a_center_of_knowledge_again,1100000,35000
https://ted.com/talks/jun_wang_how_digital_dna_could_help_you_make_better_health_choices,1300000,39000
https://ted.com/talks/sethembile_msezane_living_sculptures_that_stand_for_history_s_truths,1200000,36000
https://ted.com/talks/helen_czerski_the_fascinating_physics_of_everyday_life,1700000,53000
https://ted.com/talks/augie_picado_the_real_reason_manufacturing_jobs_are_disappearing,1800000,55000
https://ted.com/talks/uma_adwani_the_hidden_messages_in_multiplication,159000,4700
https://ted.com/talks/thomas_madrecki_can_we_design_cities_for_happiness,16000,486
https://ted.com/talks/john_mckown_how_a_truck_driver_sees_and_saves_people_on_america_s_highways,9300,281
https://ted.com/talks/jennifer_allison_art_and_awe_as_healing,20000,624
https://ted.com/talks/jeff_kozak_lessons_from_a_former_air_force_pilot_on_counterintuitive_thinking,15000,461
https://ted.com/talks/christine_thach_what_businesses_can_learn_from_refugee_communities,6800,205
https://ted.com/talks/johnny_staats_a_mandolin_master_s_tribute_to_keeping_your_day_job,19000,594
https://ted.com/talks/sebastian_guo_why_we_need_to_pay_attention_to_chinese_millennials,28000,865
https://ted.com/talks/pierre_thiam_a_forgotten_ancient_grain_that_could_help_africa_prosper,1200000,37000
https://ted.com/talks/alexander_wagner_what_really_motivates_people_to_be_honest_in_business,1800000,55000
https://ted.com/talks/emily_esfahani_smith_there_s_more_to_life_than_being_happy,11000000,357000
https://ted.com/talks/caitlin_quattromani_and_lauran_arledge_how_our_friendship_survives_our_opposing_politics,1200000,36000
https://ted.com/talks/olutimehin_adegbeye_who_belongs_in_a_city,2500000,75000
https://ted.com/talks/benjamin_grant_what_it_feels_like_to_see_earth_from_space,1400000,43000
https://ted.com/talks/tomas_saraceno_would_you_live_in_a_floating_city_in_the_sky,722000,21000
https://ted.com/talks/ray_dalio_how_to_build_a_company_where_the_best_ideas_win,4000000,120000
https://ted.com/talks/erin_marie_saltman_how_young_people_join_violent_extremist_groups_and_how_to_stop_them,1200000,38000
https://ted.com/talks/daan_roosegaarde_a_smog_vacuum_cleaner_and_other_magical_city_designs,1100000,35000
https://ted.com/talks/chetan_bhatt_dare_to_refuse_the_origin_myths_that_claim_who_you_are,1400000,43000
https://ted.com/talks/chance_coughenour_how_your_pictures_can_help_reclaim_lost_history,1000000,30000
https://ted.com/talks/jennifer_granick_how_the_us_government_spies_on_people_who_protest_including_you,1300000,39000
https://ted.com/talks/noriko_arai_can_a_robot_pass_a_university_entrance_exam,1600000,50000
https://ted.com/talks/tara_winkler_why_we_need_to_end_the_era_of_orphanages,1200000,36000
https://ted.com/talks/wanuri_kahiu_fun_fierce_and_fantastical_african_art,921000,27000
https://ted.com/talks/niki_okuk_when_workers_own_companies_the_economy_is_more_resilient,1300000,39000
https://ted.com/talks/laolu_senbanjo_the_sacred_art_of_the_ori,1000000,30000
https://ted.com/talks/carolyn_bertozzi_what_the_sugar_coating_on_your_cells_is_trying_to_tell_you,1600000,48000
https://ted.com/talks/robin_hanson_what_would_happen_if_we_upload_our_brains_to_computers,1400000,44000
https://ted.com/talks/david_whyte_a_lyrical_bridge_between_past_present_and_future,1100000,35000
https://ted.com/talks/iyad_rahwan_what_moral_decisions_should_driverless_cars_make,1200000,37000
https://ted.com/talks/cathy_o_neil_the_era_of_blind_faith_in_big_data_must_end,1500000,46000
https://ted.com/talks/anika_paulson_how_i_found_myself_through_music,1200000,38000
https://ted.com/talks/susan_pinker_the_secret_to_living_longer_may_be_your_social_life,3000000,92000
https://ted.com/talks/richard_j_berry_a_practical_way_to_help_the_homeless_find_work_and_safety,1300000,41000
https://ted.com/talks/peter_calthorpe_7_principles_for_building_better_cities,3000000,92000
https://ted.com/talks/jack_conte_how_artists_can_finally_get_paid_in_the_digital_age,1300000,41000
https://ted.com/talks/ronald_sullivan_how_i_help_free_innocent_people_from_prison,927000,27000
https://ted.com/talks/manoush_zomorodi_how_boredom_can_lead_to_your_most_brilliant_ideas,6200000,186000
https://ted.com/talks/damon_davis_courage_is_contagious,1300000,39000
https://ted.com/talks/anne_madden_meet_the_microscopic_life_in_your_home_and_on_your_face,1500000,45000
https://ted.com/talks/jon_boogz_and_lil_buck_a_dance_to_honor_mother_earth,328000,9800
https://ted.com/talks/david_baron_you_owe_it_to_yourself_to_experience_a_total_solar_eclipse,2100000,64000
https://ted.com/talks/ashton_applewhite_let_s_end_ageism,1700000,52000
https://ted.com/talks/anjan_chatterjee_how_your_brain_decides_what_is_beautiful,2900000,89000
https://ted.com/talks/tom_gruber_how_ai_can_enhance_our_memory_work_and_social_lives,2100000,64000
https://ted.com/talks/joseph_redmon_how_computers_learn_to_recognize_objects_instantly,2600000,80000
https://ted.com/talks/francoise_mouly_the_stories_behind_the_new_yorker_s_iconic_covers,1200000,38000
